,0,1,2,3,4,5
algo22_mab9,146.0,8.686457589520913,67.24799999999999,8.686457589520913,0.185234375,0.01584227873550581
algo22_mab10,147.98,8.617553145889048,71.41199999999998,8.617553145889048,0.15890625,0.01712065168196443
algo22_mab11,131.09,8.170030228793156,39.662000000000006,8.170030228793156,0.30234375,0.024271006063242825
algo22_mab12,129.03,8.618109896132571,41.72200000000001,8.618109896132571,0.2093359375,0.018356352507490733
algo22_mab13,128.71,7.8936043667636335,42.04200000000001,7.8936043667636335,0.1651171875,0.014708931799970404
algo22_mab14,129.5,7.932161869200092,41.25200000000001,7.932161869200092,0.136796875,0.011337441201416694
algo22_mab15,131.27,8.172205913641035,39.482000000000006,8.172205913641035,0.545703125,0.034389434670185764
algo22_mab16,134.56,7.720260633063124,57.44,7.720260633063124,0.304921875,0.023145140995223218
algo22_mab17,129.8,7.870158444363997,40.95200000000001,7.870158444363997,0.531484375,0.0239180274844487
algo22_mab18,129.55,8.209842577754772,62.45,8.209842577754772,0.291953125,0.020305973358994315
algo22_mab19,128.17,7.886896177402828,42.58200000000001,7.886896177402828,0.5281640625,0.022765615467473032
algo22_mab20,129.52,6.943465789626759,62.48,6.943465789626762,0.2905078125,0.01938991634950696
algo23_mab1,126.76,8.47351190713768,1.24,8.473511907137679,0.99828125,0.010347187796532794
algo23_mab2,85.46,7.1892456158662785,42.54,7.1892456158662785,1.0,0.0
algo23_mab3,171.34,7.59348471395117,-0.5879999999999904,7.59348471395117,1.0,0.0
algo23_mab4,64.61,6.551883066506279,63.39,6.551883066506279,1.0,0.0
algo23_mab5,192.49,6.748729771990693,-0.49,6.748729771990693,1.0,0.0
algo23_mab6,87.06,6.850230402377468,83.69200000000002,6.850230402377468,1.0,0.0
algo23_mab7,65.09,6.8888652655183105,126.91,6.8888652655183105,1.0,0.0
algo23_mab8,50.27,6.281052154027712,154.53,6.281052154027712,1.0,0.0
algo23_mab9,42.29,6.0407622102519545,170.958,6.0407622102519545,1.0,0.0
algo23_mab10,35.56,5.5819333387259125,183.832,5.5819333387259125,1.0,0.0
algo23_mab11,84.67,7.414230107085164,86.08200000000002,7.414230107085164,1.0,0.0
algo23_mab12,84.5,7.878496498108448,86.25200000000002,7.878496498108448,1.0,0.0
algo23_mab13,84.91,8.122913096403112,85.84200000000001,8.122913096403112,1.0,0.0
algo23_mab14,86.08,7.546060581722777,84.67200000000003,7.546060581722777,1.0,0.0
algo23_mab15,129.28,25.285872607749837,41.47200000000001,25.285872607749837,1.0,0.0
algo23_mab16,126.06,31.218946591174824,65.94,31.218946591174824,1.0,0.0
algo23_mab17,125.18,13.435502494239927,45.57200000000001,13.435502494239927,1.0,0.0
algo23_mab18,129.09,16.254351398746714,62.91,16.254351398746714,1.0,0.0
algo23_mab19,127.94,10.07228420423635,42.81200000000001,10.07228420423635,1.0,0.0
algo23_mab20,129.25,11.655297490667474,62.75,11.655297490667474,1.0,0.0
algo24_mab1,128.37,7.778051221744481,-0.37,7.778051221744481,0.5305859375,0.02164647012463081
algo24_mab2,108.79,7.9927934712932185,19.21,7.9927934712932185,0.5521875,0.02864325057227199
algo24_mab3,151.21,8.544943569507092,19.542000000000012,8.544943569507092,0.546640625,0.030802009035993238
algo24_mab4,100.59,7.287868707861737,27.41,7.287868707861737,0.5584375,0.032724072163926955
algo24_mab5,163.77,7.171569851951117,28.23,7.171569851951117,0.561015625,0.033260659265597806
algo24_mab6,134.06,7.771769685239266,36.69200000000001,7.771769685239266,0.580078125,0.0378256685423888
algo24_mab7,138.38,7.94269882637285,53.62,7.94269882637285,0.3227734375,0.021707618266283046
algo24_mab8,143.91,8.070516236476594,60.89000000000002,8.070516236476594,0.23203125,0.020056848361424632
algo24_mab9,146.59,8.36550758601755,66.65799999999999,8.36550758601755,0.185859375,0.01682369357433006
algo24_mab10,149.25,8.357389520416024,70.142,8.357389520416024,0.157578125,0.013164688295341826
algo24_mab11,132.62,8.476682217362015,38.13200000000001,8.476682217362015,0.300390625,0.020636349752510847
algo24_mab12,131.98,6.85046632638165,38.77200000000001,6.85046632638165,0.2133203125,0.018379847681658804
algo24_mab13,130.02,9.00614829273353,40.732000000000006,9.00614829273353,0.1653125,0.012780451572330171
algo24_mab14,128.98,8.569360500873994,41.77200000000001,8.569360500873994,0.1382421875,0.013230963084156493
algo24_mab15,132.36,8.115977507921697,38.39200000000001,8.115977507921697,0.5453125,0.031170985967107562
algo24_mab16,136.32,7.477751512103599,55.68,7.477751512103599,0.3050390625,0.025370706542265555
algo24_mab17,127.79,7.767186872941317,42.96200000000001,7.767186872941317,0.5336328125,0.0236788850798121
algo24_mab18,129.61,8.112709818923674,62.39,8.112709818923674,0.290703125,0.017854821080347947
algo24_mab19,128.13,8.849647598987351,42.62200000000001,8.849647598987351,0.53203125,0.025636045599207503
algo24_mab20,128.4,8.663169457566037,63.6,8.663169457566037,0.2873046875,0.016925945110332796
algo25_mab1,126.82,7.073038865146918,1.18,7.073038865146918,0.9997265625,0.002734375
algo25_mab2,85.47,7.179453005246671,42.53,7.179453005246671,1.0,0.0
algo25_mab3,171.63,7.084846540684597,-0.8779999999999905,7.084846540684597,1.0,0.0
algo25_mab4,64.35,6.604826823902152,63.65,6.60482682390215,1.0,0.0
algo25_mab5,191.98,7.764175696261918,0.02,7.764175696261918,1.0,0.0
algo25_mab6,86.67,7.023848264622782,84.08200000000002,7.023848264622782,1.0,0.0
algo25_mab7,64.79,5.888346649325791,127.21,5.888346649325791,1.0,0.0
algo25_mab8,51.17,6.4448789473864165,153.63000000000005,6.4448789473864165,1.0,0.0
algo25_mab9,42.49,6.5789609569237655,170.75799999999995,6.5789609569237655,1.0,0.0
algo25_mab10,36.0,5.69067995795216,183.392,5.69067995795216,1.0,0.0
algo25_mab11,84.7,7.947428273448975,86.052,7.947428273448975,1.0,0.0
algo25_mab12,84.75,6.552623038666934,86.00200000000002,6.552623038666934,1.0,0.0
algo25_mab13,85.58,7.470047935697345,85.17200000000003,7.470047935697345,1.0,0.0
algo25_mab14,86.03,7.9333778964880315,84.72200000000002,7.9333778964880315,1.0,0.0
algo25_mab15,124.96,27.025958340869693,45.79200000000001,27.025958340869693,1.0,0.0
algo25_mab16,128.32,32.942521108283394,63.68,32.942521108283394,1.0,0.0
algo25_mab17,129.48,14.326975334041105,41.27200000000001,14.326975334041105,1.0,0.0
algo25_mab18,127.47,17.643183363325317,64.53,17.643183363325317,1.0,0.0
algo25_mab19,126.96,10.45328231280066,43.79200000000001,10.45328231280066,1.0,0.0
algo25_mab20,126.49,13.791004973598485,65.51,13.791004973598485,1.0,0.0
algo26_mab1,128.77,7.273662187382751,-0.77,7.273662187382751,0.52953125,0.024837947395862776
algo26_mab2,108.37,8.533540480440294,19.63,8.533540480440294,0.5467578125,0.028803880250744183
algo26_mab3,152.09,8.250001530455934,18.662000000000013,8.250001530455934,0.545546875,0.030968687250851223
algo26_mab4,99.57,7.5495066398441235,28.43,7.5495066398441235,0.561484375,0.032190798135674464
algo26_mab5,163.02,6.901880873787928,28.98,6.901880873787928,0.556640625,0.03447001403398549
algo26_mab6,133.91,8.389622016262567,36.84200000000001,8.389622016262567,0.58140625,0.03753615155568177
algo26_mab7,138.53,8.207479958716151,53.47,8.207479958716151,0.322109375,0.023394188727309282
algo26_mab8,143.03,7.797247636638888,61.77000000000001,7.797247636638888,0.235703125,0.017699104937189663
algo26_mab9,145.93,8.306325932989296,67.31799999999998,8.306325932989296,0.1844921875,0.017272793629268892
algo26_mab10,149.91,7.969759764702491,69.482,7.969759764702491,0.1569921875,0.013876867775567169
algo26_mab11,131.4,8.104120413516059,39.35200000000001,8.104120413516059,0.3040625,0.022441208877927627
algo26_mab12,131.43,8.25631683481004,39.32200000000001,8.25631683481004,0.21,0.01649002331243643
algo26_mab13,129.33,7.239140246959684,41.42200000000001,7.239140246959684,0.1653125,0.014792783648607009
algo26_mab14,128.86,7.230714509869155,41.89200000000001,7.230714509869154,0.136171875,0.012214876740205324
algo26_mab15,130.88,8.846936352675023,39.87200000000001,8.846936352675023,0.5490234375,0.035278245647765126
algo26_mab16,132.81,8.611356138579714,59.19,8.611356138579714,0.301015625,0.02442811306545724
algo26_mab17,129.68,8.487519060242505,41.07200000000001,8.487519060242505,0.5293359375,0.02065870675794657
algo26_mab18,130.39,7.534291974403138,61.61,7.534291974403138,0.2900390625,0.01818154460046105
algo26_mab19,127.89,7.745829767550975,42.86200000000001,7.745829767550975,0.53015625,0.0210400492552689
algo26_mab20,129.03,7.707342688185812,62.97,7.707342688185812,0.28859375,0.01848341366334294
algo27_mab1,127.63,7.761150336480704,0.37,7.761150336480704,0.995078125,0.0329011586322821
algo27_mab2,83.99,7.942336373555772,44.01,7.942336373555772,1.0,0.0
algo27_mab3,171.89,7.4479947813237795,-1.1379999999999904,7.4479947813237795,1.0,0.0
algo27_mab4,64.77,6.906087199278648,63.23,6.906087199278648,1.0,0.0
algo27_mab5,191.29,6.421704043965497,0.71,6.421704043965497,1.0,0.0
algo27_mab6,85.5,7.9892604681711825,85.25200000000002,7.9892604681711825,1.0,0.0
algo27_mab7,64.98,6.8534146911808085,127.02,6.8534146911808085,1.0,0.0
algo27_mab8,51.09,8.016517040120696,153.71,8.016517040120696,1.0,0.0
algo27_mab9,41.59,6.706087992385439,171.658,6.706087992385439,1.0,0.0
algo27_mab10,35.42,5.125062207062722,183.972,5.125062207062722,1.0,0.0
algo27_mab11,84.65,7.078741827371997,86.102,7.078741827371997,1.0,0.0
algo27_mab12,84.75,7.392837101143267,86.00200000000002,7.392837101143267,1.0,0.0
algo27_mab13,85.73,7.206695820309378,85.022,7.206695820309378,1.0,0.0
algo27_mab14,85.5,7.502861407018611,85.25200000000002,7.502861407018611,1.0,0.0
algo27_mab15,131.03,26.716413825151907,39.72200000000001,26.716413825151907,1.0,0.0
algo27_mab16,132.07,33.365516282048986,59.93,33.365516282048986,1.0,0.0
algo27_mab17,128.94,13.549624468313622,41.81200000000001,13.549624468313622,1.0,0.0
algo27_mab18,127.42,18.32268561321752,64.58,18.32268561321752,1.0,0.0
algo27_mab19,128.51,11.349805320272274,42.24200000000001,11.349805320272276,1.0,0.0
algo27_mab20,129.13,12.737168231025866,62.87,12.737168231025866,1.0,0.0
algo28_mab1,127.61,7.9339380976519935,0.39,7.9339380976519935,0.527890625,0.022041355408597404
algo28_mab2,107.59,7.482093100978974,20.41,7.482093100978974,0.5397265625,0.02814677516164993
algo28_mab3,149.25,8.060848139449888,21.50200000000001,8.060848139449888,0.5387890625,0.025444472330369283
algo28_mab4,100.17,7.995017387742382,27.83,7.995017387742382,0.565546875,0.02916613821896815
algo28_mab5,163.67,7.785060803691371,28.33,7.785060803691371,0.56953125,0.030782888326138187
algo28_mab6,135.27,8.578638021447826,35.482000000000006,8.578638021447826,0.5854296875,0.03622360432424016
algo28_mab7,139.35,8.144372786213072,52.65,8.144372786213072,0.3232421875,0.023433389528020442
algo28_mab8,143.4,8.217989628574225,61.40000000000001,8.217989628574225,0.2332421875,0.01964765657963261
algo28_mab9,145.66,9.120096579322043,67.58800000000001,9.120096579322043,0.184609375,0.017226017160651662
algo28_mab10,148.92,8.159619717817366,70.472,8.159619717817366,0.158125,0.015270602079773668
algo28_mab11,131.03,8.442862026109344,39.72200000000001,8.442862026109344,0.3023828125,0.02161112462058916
algo28_mab12,130.22,8.16692021869847,40.53200000000001,8.16692021869847,0.2087109375,0.014744516036033098
algo28_mab13,129.93,8.076971879824441,40.82200000000001,8.076971879824441,0.16625,0.014492156125745398
algo28_mab14,129.91,7.2781602181881215,40.84200000000001,7.2781602181881215,0.1371875,0.013546218640531044
algo28_mab15,131.24,8.117968596971421,39.51200000000001,8.117968596971421,0.545390625,0.034747376857384014
algo28_mab16,133.07,8.492724158735149,58.93,8.492724158735149,0.298046875,0.022841350279515886
algo28_mab17,128.65,7.575045421072612,42.10200000000001,7.575045421072612,0.5337109375,0.02553155092479643
algo28_mab18,129.38,7.199579112277286,62.62,7.199579112277286,0.28984375,0.01923304546552074
algo28_mab19,128.3,8.251721583458151,42.45200000000001,8.251721583458151,0.529375,0.020508836479366004
algo28_mab20,128.52,7.776525151656326,63.48,7.776525151656326,0.289375,0.019595695445361813
algo29_mab1,127.54,8.599295249488693,0.46,8.599295249488693,0.98859375,0.06247701202873855
algo29_mab2,84.79,7.118470781187928,43.21,7.118470781187928,1.0,0.0
algo29_mab3,170.3,7.828334962354911,0.4520000000000096,7.828334962354911,1.0,0.0
algo29_mab4,65.28,6.766047142859259,62.72,6.766047142859259,1.0,0.0
algo29_mab5,192.23,6.664931592395614,-0.23,6.664931592395614,1.0,0.0
algo29_mab6,84.9,7.439316792786442,85.852,7.439316792786442,1.0,0.0
algo29_mab7,63.66,6.5028665008035285,128.34,6.5028665008035285,1.0,0.0
algo29_mab8,50.16,6.116247611770214,154.64,6.116247611770214,1.0,0.0
algo29_mab9,41.44,5.487027861007701,171.808,5.487027861007701,1.0,0.0
algo29_mab10,37.04,5.486291455928487,182.352,5.486291455928487,1.0,0.0
algo29_mab11,85.5,8.375650133065205,85.25200000000002,8.375650133065205,1.0,0.0
algo29_mab12,85.54,7.5564140926363965,85.212,7.5564140926363965,1.0,0.0
algo29_mab13,85.51,8.359951428016068,85.242,8.359951428016068,1.0,0.0
algo29_mab14,85.95,7.708548318050369,84.802,7.708548318050369,1.0,0.0
algo29_mab15,131.99,24.695108500235094,38.76200000000001,24.695108500235094,1.0,0.0
algo29_mab16,131.26,34.91016465099521,60.74,34.91016465099521,1.0,0.0
algo29_mab17,125.81,14.01276113931422,44.94200000000001,14.01276113931422,1.0,0.0
algo29_mab18,126.6,15.936109812610981,65.4,15.936109812610981,1.0,0.0
algo29_mab19,127.91,10.560164331442513,42.84200000000001,10.560164331442513,1.0,0.0
algo29_mab20,126.52,11.986086209695918,65.48,11.986086209695918,1.0,0.0
algo30_mab1,128.4,6.3516481596066345,-0.4,6.3516481596066345,0.526796875,0.019987721382798716
algo30_mab2,107.64,8.595888140808542,20.36,8.595888140808542,0.542890625,0.030333892827268092
algo30_mab3,151.11,7.696116034741293,19.642000000000014,7.696116034741293,0.544453125,0.02448458092122995
algo30_mab4,99.29,7.632062882234647,28.71,7.632062882234647,0.5596484375,0.03170466575242035
algo30_mab5,164.03,7.39567850883613,27.97,7.39567850883613,0.561796875,0.03235203682939812
algo30_mab6,135.82,9.032354861465217,34.93200000000001,9.032354861465217,0.5816015625,0.03701588935643308
algo30_mab7,140.76,7.888260040379404,51.24,7.888260040379404,0.32703125,0.024028994530046404
algo30_mab8,141.82,7.704622776048943,62.98000000000001,7.704622776048943,0.232890625,0.019303278123743668
algo30_mab9,146.36,8.17920496988515,66.88799999999999,8.17920496988515,0.1875,0.015752713535886028
algo30_mab10,150.03,8.179124696939203,69.362,8.179124696939203,0.157578125,0.014618168959048113
algo30_mab11,131.39,8.483965863184315,39.36200000000001,8.483965863184315,0.30453125,0.022931727144907443
algo30_mab12,130.38,8.032484552167409,40.37200000000001,8.032484552167409,0.2087890625,0.017830590879095838
algo30_mab13,130.11,7.5128106080429875,40.64200000000001,7.5128106080429875,0.1648828125,0.015389391165997097
algo30_mab14,130.28,7.755193763087437,40.47200000000001,7.755193763087437,0.1357421875,0.011899839762596532
algo30_mab15,128.74,7.92467059507233,42.01200000000001,7.92467059507233,0.5430859375,0.032299946816894465
algo30_mab16,130.09,8.449607007776077,61.91,8.449607007776077,0.2991015625,0.023759201838721343
algo30_mab17,128.3,7.162613371042045,42.45200000000001,7.162613371042045,0.5335546875,0.0245807990054572
algo30_mab18,128.48,7.446075503514613,63.52,7.446075503514613,0.28859375,0.01993568019148004
algo30_mab19,127.77,7.857126984110951,42.982000000000006,7.857126984110951,0.5259375,0.021720856167407446
algo30_mab20,126.5,8.508462810281268,65.5,8.508462810281268,0.288984375,0.01639497267532402
algo31_mab1,128.0,8.814588458740984,0.0,8.814588458740984,0.999765625,0.00234375
algo31_mab2,85.99,8.711417099346574,42.01,8.711417099346574,1.0,0.0
algo31_mab3,170.64,8.32850769370122,0.11200000000000956,8.32850769370122,1.0,0.0
algo31_mab4,63.37,7.0948195640526786,64.63,7.0948195640526786,1.0,0.0
algo31_mab5,191.16,6.144259043360655,0.84,6.144259043360655,1.0,0.0
algo31_mab6,84.95,7.347610069769199,85.802,7.347610069769199,1.0,0.0
algo31_mab7,65.52,6.969602107391322,126.48,6.969602107391322,1.0,0.0
algo31_mab8,51.2,6.221500679664892,153.60000000000005,6.221500679664892,1.0,0.0
algo31_mab9,43.08,5.880424639377153,170.16799999999995,5.880424639377153,1.0,0.0
algo31_mab10,37.12,5.392250331388893,182.27200000000002,5.392250331388893,1.0,0.0
algo31_mab11,84.63,7.301106876094995,86.12200000000001,7.301106876094995,1.0,0.0
algo31_mab12,85.5,7.30642445959981,85.25200000000002,7.30642445959981,1.0,0.0
algo31_mab13,86.22,6.624990947201742,84.53200000000002,6.624990947201742,1.0,0.0
algo31_mab14,85.5,8.074776789609741,85.25200000000002,8.074776789609741,1.0,0.0
algo31_mab15,127.98,25.04419527898066,42.77200000000001,25.04419527898066,1.0,0.0
algo31_mab16,131.17,35.942730822655896,60.83,35.942730822655896,1.0,0.0
algo31_mab17,127.18,14.333953474956665,43.57200000000001,14.333953474956665,1.0,0.0
algo31_mab18,127.85,15.317762185901644,64.15,15.317762185901644,1.0,0.0
algo31_mab19,131.6,10.512138246096773,39.15200000000001,10.512138246096773,1.0,0.0
algo31_mab20,128.0,12.206141855225956,64.0,12.206141855225956,1.0,0.0
algo32_mab1,129.39,8.612763608139781,-1.39,8.612763608139781,0.5273828125,0.020822196064262888
algo32_mab2,107.36,8.049744333727864,20.64,8.049744333727864,0.5459375,0.03066308862371348
algo32_mab3,151.25,7.4337138100750835,19.502000000000013,7.4337138100750835,0.547421875,0.028516516823953682
algo32_mab4,99.3,7.428446552396952,28.7,7.428446552396952,0.562578125,0.03218773367694916
algo32_mab5,165.12,7.336473157031135,26.88,7.336473157031135,0.563984375,0.030525353728488858
algo32_mab6,134.55,7.4472895211695125,36.20200000000001,7.4472895211695125,0.5795703125,0.03138610178217871
algo32_mab7,139.87,7.375436984143428,52.13,7.375436984143429,0.3234375,0.021773868861886862
algo32_mab8,142.31,8.017273019341843,62.49000000000001,8.017273019341843,0.23484375,0.02164095119498534
algo32_mab9,145.09,8.517474610315768,68.15799999999999,8.517474610315768,0.1862109375,0.017513823890988642
algo32_mab10,148.63,7.342494277983621,70.762,7.342494277983621,0.1569921875,0.012862376263718278
algo32_mab11,132.08,7.9336643679342975,38.67200000000001,7.9336643679342975,0.30140625,0.027237686611929747
algo32_mab12,130.11,8.270545277786658,40.64200000000001,8.270545277786658,0.210859375,0.018893306258718517
algo32_mab13,130.92,8.068745036537372,39.83200000000001,8.068745036537372,0.1670703125,0.015324756983068932
algo32_mab14,130.08,7.744245175182236,40.67200000000001,7.744245175182236,0.1369921875,0.012736659916160041
algo32_mab15,127.77,8.991415659147094,42.982000000000006,8.991415659147092,0.5446484375,0.029275191891809032
algo32_mab16,129.42,8.031730004717966,62.58,8.031730004717966,0.2973828125,0.023813631438280285
algo32_mab17,127.61,8.726940755470668,43.14200000000001,8.726940755470668,0.5312109375,0.0227534257323162
algo32_mab18,129.92,7.736415268851668,62.08,7.736415268851668,0.286796875,0.017078287376084474
algo32_mab19,129.17,8.426815063902383,41.58200000000001,8.426815063902383,0.530625,0.024007432807756426
algo32_mab20,127.0,7.47926426457803,65.0,7.47926426457803,0.2855078125,0.018473529562264144
